site,date,latitude,longitude,SST
Indian Cove,12/30/13,48.565,-122.925,7.21
Indian Cove,12/31/13,48.565,-122.925,7.13
Indian Cove,01/01/14,48.565,-122.925,7.07
Indian Cove,01/02/14,48.565,-122.925,7.02
Indian Cove,01/03/14,48.565,-122.925,7.5
Indian Cove,01/04/14,48.565,-122.925,7.52
Indian Cove,01/05/14,48.565,-122.925,6.65
Indian Cove,01/06/14,48.565,-122.925,6.85
Indian Cove,01/07/14,48.565,-122.925,7.09
Indian Cove,01/08/14,48.565,-122.925,7.2
Indian Cove,01/09/14,48.565,-122.925,7.41
Indian Cove,01/10/14,48.565,-122.925,7.39
Indian Cove,01/11/14,48.565,-122.925,7.4
Indian Cove,01/12/14,48.565,-122.925,7.8
Indian Cove,01/13/14,48.565,-122.925,7.3
Indian Cove,01/14/14,48.565,-122.925,7.22
Indian Cove,01/15/14,48.565,-122.925,7.21
Indian Cove,01/16/14,48.565,-122.925,7.36
Indian Cove,01/17/14,48.565,-122.925,7.29
Indian Cove,01/18/14,48.565,-122.925,7.61
Indian Cove,01/19/14,48.565,-122.925,7.62
Indian Cove,01/20/14,48.565,-122.925,7.21
Indian Cove,01/21/14,48.565,-122.925,7.67
Indian Cove,01/22/14,48.565,-122.925,7.53
Indian Cove,01/23/14,48.565,-122.925,7.38
Indian Cove,01/24/14,48.565,-122.925,7.98
Indian Cove,01/25/14,48.565,-122.925,7.55
Indian Cove,01/26/14,48.565,-122.925,7.41
Indian Cove,01/27/14,48.565,-122.925,7.35
Indian Cove,01/28/14,48.565,-122.925,7.34
Indian Cove,01/29/14,48.565,-122.925,7.33
Indian Cove,01/30/14,48.565,-122.925,7.32
Indian Cove,01/31/14,48.565,-122.925,7.43
Indian Cove,02/01/14,48.565,-122.925,7.18
Indian Cove,02/02/14,48.565,-122.925,7.26
Indian Cove,02/03/14,48.565,-122.925,6.35
Indian Cove,02/04/14,48.565,-122.925,6.33
Indian Cove,02/05/14,48.565,-122.925,5.85
Indian Cove,02/06/14,48.565,-122.925,5.53
Indian Cove,02/07/14,48.565,-122.925,6.44
Indian Cove,02/08/14,48.565,-122.925,5.37
Indian Cove,02/09/14,48.565,-122.925,6.82
Indian Cove,02/10/14,48.565,-122.925,6.94
Indian Cove,02/11/14,48.565,-122.925,6.71
Indian Cove,02/12/14,48.565,-122.925,6.81
Indian Cove,02/13/14,48.565,-122.925,6.93
Indian Cove,02/14/14,48.565,-122.925,6.91
Indian Cove,02/15/14,48.565,-122.925,7.03
Indian Cove,02/16/14,48.565,-122.925,6.82
Indian Cove,02/17/14,48.565,-122.925,6.64
Indian Cove,02/18/14,48.565,-122.925,6.72
Indian Cove,02/19/14,48.565,-122.925,6.79
Indian Cove,02/20/14,48.565,-122.925,7.18
Indian Cove,02/21/14,48.565,-122.925,6.87
Indian Cove,02/22/14,48.565,-122.925,6.73
Indian Cove,02/23/14,48.565,-122.925,6.6
Indian Cove,02/24/14,48.565,-122.925,6.56
Indian Cove,02/25/14,48.565,-122.925,6.83
Indian Cove,02/26/14,48.565,-122.925,6.75
Indian Cove,02/27/14,48.565,-122.925,6.61
Indian Cove,02/28/14,48.565,-122.925,6.05
Indian Cove,03/01/14,48.565,-122.925,6.84
Indian Cove,03/02/14,48.565,-122.925,6.98
Indian Cove,03/03/14,48.565,-122.925,7.04
Indian Cove,03/04/14,48.565,-122.925,7.05
Indian Cove,03/05/14,48.565,-122.925,6.82
Indian Cove,03/06/14,48.565,-122.925,6.84
Indian Cove,03/07/14,48.565,-122.925,6.82
Indian Cove,03/08/14,48.565,-122.925,7.14
Indian Cove,03/09/14,48.565,-122.925,6.68
Indian Cove,03/10/14,48.565,-122.925,7.17
Indian Cove,03/11/14,48.565,-122.925,7.14
Indian Cove,03/12/14,48.565,-122.925,6.96
Indian Cove,03/13/14,48.565,-122.925,7.33
Indian Cove,03/14/14,48.565,-122.925,7.26
Indian Cove,03/15/14,48.565,-122.925,6.63
Indian Cove,03/16/14,48.565,-122.925,7.08
Indian Cove,03/17/14,48.565,-122.925,6.81
Indian Cove,03/18/14,48.565,-122.925,7.51
Indian Cove,03/19/14,48.565,-122.925,7.48
Indian Cove,03/20/14,48.565,-122.925,7.28
Indian Cove,03/21/14,48.565,-122.925,6.52
Indian Cove,03/22/14,48.565,-122.925,6.84
Indian Cove,03/23/14,48.565,-122.925,6.41
Indian Cove,03/24/14,48.565,-122.925,6.94
Indian Cove,03/25/14,48.565,-122.925,7.25
Indian Cove,03/26/14,48.565,-122.925,7.32
Indian Cove,03/27/14,48.565,-122.925,7.43
Indian Cove,03/28/14,48.565,-122.925,7.9
Indian Cove,03/29/14,48.565,-122.925,8.05
Indian Cove,03/30/14,48.565,-122.925,8.02
Indian Cove,03/31/14,48.565,-122.925,7.89
Indian Cove,04/01/14,48.565,-122.925,8.24
Indian Cove,04/02/14,48.565,-122.925,8.17
Indian Cove,04/03/14,48.565,-122.925,8.09
Indian Cove,04/04/14,48.565,-122.925,8.19
Indian Cove,04/05/14,48.565,-122.925,8.24
Indian Cove,04/06/14,48.565,-122.925,8.13
Indian Cove,04/07/14,48.565,-122.925,8.13
Indian Cove,04/08/14,48.565,-122.925,8.62
Indian Cove,04/09/14,48.565,-122.925,8.36
Indian Cove,04/10/14,48.565,-122.925,8.19
Indian Cove,04/11/14,48.565,-122.925,8.33
Indian Cove,04/12/14,48.565,-122.925,8.41
Indian Cove,04/13/14,48.565,-122.925,8.49
Indian Cove,04/14/14,48.565,-122.925,8.53
Indian Cove,04/15/14,48.565,-122.925,8.65
Indian Cove,04/16/14,48.565,-122.925,8.73
