site,date,latitude,longitude,SST
Mosquito Pass,05/05/13,48.585,-123.165,11.44
Mosquito Pass,05/06/13,48.585,-123.165,12.08
Mosquito Pass,05/07/13,48.585,-123.165,11.01
Mosquito Pass,05/08/13,48.585,-123.165,10.68
Mosquito Pass,05/09/13,48.585,-123.165,10.11
Mosquito Pass,05/10/13,48.585,-123.165,10.69
Mosquito Pass,05/11/13,48.585,-123.165,10.34
Mosquito Pass,05/12/13,48.585,-123.165,10.28
Mosquito Pass,05/13/13,48.585,-123.165,10.09
Mosquito Pass,05/14/13,48.585,-123.165,8.76
Mosquito Pass,05/15/13,48.585,-123.165,8.82
Mosquito Pass,05/16/13,48.585,-123.165,10.98
Mosquito Pass,05/17/13,48.585,-123.165,10.23
Mosquito Pass,05/18/13,48.585,-123.165,9.91
Mosquito Pass,05/19/13,48.585,-123.165,10.95
Mosquito Pass,05/20/13,48.585,-123.165,10.67
Mosquito Pass,05/21/13,48.585,-123.165,10.18
Mosquito Pass,05/22/13,48.585,-123.165,10.1
Mosquito Pass,05/23/13,48.585,-123.165,9.81
Mosquito Pass,05/24/13,48.585,-123.165,9.31
Mosquito Pass,05/25/13,48.585,-123.165,9.63
Mosquito Pass,05/26/13,48.585,-123.165,9.27
Mosquito Pass,05/27/13,48.585,-123.165,8.92
Mosquito Pass,05/28/13,48.585,-123.165,9.05
Mosquito Pass,05/29/13,48.585,-123.165,9.18
Mosquito Pass,05/30/13,48.585,-123.165,8.4
Mosquito Pass,05/31/13,48.585,-123.165,10.39
Mosquito Pass,06/01/13,48.585,-123.165,10.35
Mosquito Pass,06/02/13,48.585,-123.165,10.88
Mosquito Pass,06/03/13,48.585,-123.165,10.73
Mosquito Pass,06/04/13,48.585,-123.165,11.81
Mosquito Pass,06/05/13,48.585,-123.165,12.33
Mosquito Pass,06/06/13,48.585,-123.165,11.32
Mosquito Pass,06/07/13,48.585,-123.165,12.22
Mosquito Pass,06/08/13,48.585,-123.165,11.43
Mosquito Pass,06/09/13,48.585,-123.165,12.2
Mosquito Pass,06/10/13,48.585,-123.165,10.63
Mosquito Pass,06/11/13,48.585,-123.165,11.02
Mosquito Pass,06/12/13,48.585,-123.165,10.18
Mosquito Pass,06/13/13,48.585,-123.165,10.88
Mosquito Pass,06/14/13,48.585,-123.165,11.61
Mosquito Pass,06/15/13,48.585,-123.165,10
Mosquito Pass,06/16/13,48.585,-123.165,10.82
Mosquito Pass,06/17/13,48.585,-123.165,11.49
Mosquito Pass,06/18/13,48.585,-123.165,13.11
Mosquito Pass,06/19/13,48.585,-123.165,11.76
Mosquito Pass,06/20/13,48.585,-123.165,12.09
Mosquito Pass,06/21/13,48.585,-123.165,11.77
Mosquito Pass,06/22/13,48.585,-123.165,11.37
Mosquito Pass,06/23/13,48.585,-123.165,11.41
Mosquito Pass,06/24/13,48.585,-123.165,10.77
Mosquito Pass,06/26/13,48.585,-123.165,172.2
Mosquito Pass,06/27/13,48.585,-123.165,12.71
Mosquito Pass,06/28/13,48.585,-123.165,10.98
Mosquito Pass,06/29/13,48.585,-123.165,12.09
Mosquito Pass,06/30/13,48.585,-123.165,13.93
Mosquito Pass,07/01/13,48.585,-123.165,15.26
Mosquito Pass,07/02/13,48.585,-123.165,14.11
Mosquito Pass,07/03/13,48.585,-123.165,13.72
Mosquito Pass,07/04/13,48.585,-123.165,13.1
Mosquito Pass,07/05/13,48.585,-123.165,12.57
Mosquito Pass,07/06/13,48.585,-123.165,13.69
Mosquito Pass,07/07/13,48.585,-123.165,14.09
Mosquito Pass,07/08/13,48.585,-123.165,13.74
Mosquito Pass,07/09/13,48.585,-123.165,14.02
Mosquito Pass,07/10/13,48.585,-123.165,14.02
Mosquito Pass,07/11/13,48.585,-123.165,12.62
Mosquito Pass,07/12/13,48.585,-123.165,11.73
Mosquito Pass,07/13/13,48.585,-123.165,12.27
Mosquito Pass,07/14/13,48.585,-123.165,12.61
Mosquito Pass,07/15/13,48.585,-123.165,13.47
Mosquito Pass,07/16/13,48.585,-123.165,14.95
Mosquito Pass,07/17/13,48.585,-123.165,14.72
Mosquito Pass,07/18/13,48.585,-123.165,13.94
Mosquito Pass,07/19/13,48.585,-123.165,13.69
Mosquito Pass,07/20/13,48.585,-123.165,13.88
Mosquito Pass,07/21/13,48.585,-123.165,13.49
Mosquito Pass,07/22/13,48.585,-123.165,12.67
Mosquito Pass,07/23/13,48.585,-123.165,12.84
Mosquito Pass,07/24/13,48.585,-123.165,12.66
Mosquito Pass,07/25/13,48.585,-123.165,13.18
Mosquito Pass,07/26/13,48.585,-123.165,13.18
Mosquito Pass,07/27/13,48.585,-123.165,12.72
Mosquito Pass,07/28/13,48.585,-123.165,12.57
Mosquito Pass,07/29/13,48.585,-123.165,13.73
Mosquito Pass,07/30/13,48.585,-123.165,13.58
Mosquito Pass,07/31/13,48.585,-123.165,13.54
Mosquito Pass,08/01/13,48.585,-123.165,13.02
Mosquito Pass,08/02/13,48.585,-123.165,13.91
Mosquito Pass,08/03/13,48.585,-123.165,13.21
Mosquito Pass,08/04/13,48.585,-123.165,11.45
Mosquito Pass,08/05/13,48.585,-123.165,12.78
Mosquito Pass,08/06/13,48.585,-123.165,11.3
Mosquito Pass,08/07/13,48.585,-123.165,11.86
Mosquito Pass,08/08/13,48.585,-123.165,12
Mosquito Pass,08/09/13,48.585,-123.165,11.27
Mosquito Pass,08/10/13,48.585,-123.165,11.8
Mosquito Pass,08/11/13,48.585,-123.165,12.11
Mosquito Pass,08/12/13,48.585,-123.165,12.16
Mosquito Pass,08/13/13,48.585,-123.165,11.06
Mosquito Pass,08/14/13,48.585,-123.165,11.66
Mosquito Pass,08/15/13,48.585,-123.165,11.84
Mosquito Pass,08/16/13,48.585,-123.165,11.58
Mosquito Pass,08/17/13,48.585,-123.165,13.61
Mosquito Pass,08/18/13,48.585,-123.165,12.84
Mosquito Pass,08/19/13,48.585,-123.165,10.84
Mosquito Pass,08/20/13,48.585,-123.165,10.46
Mosquito Pass,08/21/13,48.585,-123.165,12.09
Mosquito Pass,08/22/13,48.585,-123.165,10.77
Mosquito Pass,08/23/13,48.585,-123.165,11.47
Mosquito Pass,08/24/13,48.585,-123.165,10.94
Mosquito Pass,08/25/13,48.585,-123.165,11.24
Mosquito Pass,08/26/13,48.585,-123.165,10.91
Mosquito Pass,08/27/13,48.585,-123.165,10.94
