site,date,latitude,longitude,SST
Ship Harbor,05/07/13,48.505,-122.675,13.33
Ship Harbor,05/08/13,48.505,-122.675,11.74
Ship Harbor,05/09/13,48.505,-122.675,10.48
Ship Harbor,05/10/13,48.505,-122.675,11.46
Ship Harbor,05/11/13,48.505,-122.675,10.96
Ship Harbor,05/12/13,48.505,-122.675,11.25
Ship Harbor,05/13/13,48.505,-122.675,11.19
Ship Harbor,05/14/13,48.505,-122.675,9.78
Ship Harbor,05/15/13,48.505,-122.675,10.35
Ship Harbor,05/16/13,48.505,-122.675,11.11
Ship Harbor,05/17/13,48.505,-122.675,11.4
Ship Harbor,05/18/13,48.505,-122.675,11.2
Ship Harbor,05/19/13,48.505,-122.675,11.48
Ship Harbor,05/20/13,48.505,-122.675,10.88
Ship Harbor,05/21/13,48.505,-122.675,11.07
Ship Harbor,05/22/13,48.505,-122.675,9.59
Ship Harbor,05/23/13,48.505,-122.675,9.64
Ship Harbor,05/24/13,48.505,-122.675,10.32
Ship Harbor,05/25/13,48.505,-122.675,11.02
Ship Harbor,05/26/13,48.505,-122.675,12.01
Ship Harbor,05/27/13,48.505,-122.675,10.08
Ship Harbor,05/28/13,48.505,-122.675,10.12
Ship Harbor,05/29/13,48.505,-122.675,10.5
Ship Harbor,05/30/13,48.505,-122.675,10.06
Ship Harbor,05/31/13,48.505,-122.675,11.74
Ship Harbor,06/01/13,48.505,-122.675,11.9
Ship Harbor,06/02/13,48.505,-122.675,12.41
Ship Harbor,06/03/13,48.505,-122.675,12.3
Ship Harbor,06/04/13,48.505,-122.675,12.52
Ship Harbor,06/05/13,48.505,-122.675,12.05
Ship Harbor,06/06/13,48.505,-122.675,11.7
Ship Harbor,06/07/13,48.505,-122.675,12.62
Ship Harbor,06/08/13,48.505,-122.675,11.56
Ship Harbor,06/09/13,48.505,-122.675,12.17
Ship Harbor,06/10/13,48.505,-122.675,11.63
Ship Harbor,06/11/13,48.505,-122.675,12.68
Ship Harbor,06/12/13,48.505,-122.675,10.88
Ship Harbor,06/13/13,48.505,-122.675,12.25
Ship Harbor,06/14/13,48.505,-122.675,13.35
Ship Harbor,06/15/13,48.505,-122.675,11.76
Ship Harbor,06/16/13,48.505,-122.675,12.51
