site,date,latitude,longitude,SST
Beach Haven,05/23/13,48.695,-122.955,10.04
Beach Haven,05/24/13,48.695,-122.955,9.37
Beach Haven,05/25/13,48.695,-122.955,8.89
Beach Haven,05/26/13,48.695,-122.955,8.91
Beach Haven,05/27/13,48.695,-122.955,9.49
Beach Haven,05/28/13,48.695,-122.955,9.67
Beach Haven,05/29/13,48.695,-122.955,9.8
Beach Haven,05/30/13,48.695,-122.955,9.87
Beach Haven,05/31/13,48.695,-122.955,10.76
Beach Haven,06/01/13,48.695,-122.955,10.73
Beach Haven,06/02/13,48.695,-122.955,11.66
Beach Haven,06/03/13,48.695,-122.955,12.48
Beach Haven,06/04/13,48.695,-122.955,13.84
Beach Haven,06/05/13,48.695,-122.955,13.34
Beach Haven,06/06/13,48.695,-122.955,12.89
Beach Haven,06/07/13,48.695,-122.955,13.13
Beach Haven,06/08/13,48.695,-122.955,11.81
Beach Haven,06/09/13,48.695,-122.955,11.54
Beach Haven,06/10/13,48.695,-122.955,10.61
Beach Haven,06/11/13,48.695,-122.955,11.38
Beach Haven,06/12/13,48.695,-122.955,10.69
Beach Haven,06/13/13,48.695,-122.955,11.3
Beach Haven,06/14/13,48.695,-122.955,12.1
Beach Haven,06/15/13,48.695,-122.955,10.39
Beach Haven,06/16/13,48.695,-122.955,11.2
Beach Haven,06/17/13,48.695,-122.955,12.14
Beach Haven,06/18/13,48.695,-122.955,13.1
Beach Haven,06/19/13,48.695,-122.955,13.37
Beach Haven,06/20/13,48.695,-122.955,12.88
Beach Haven,06/21/13,48.695,-122.955,11.97
Beach Haven,06/22/13,48.695,-122.955,12.61
Beach Haven,06/23/13,48.695,-122.955,12.39
Beach Haven,06/24/13,48.695,-122.955,12.43
Beach Haven,06/26/13,48.695,-122.955,172.2
Beach Haven,06/27/13,48.695,-122.955,12.26
Beach Haven,06/28/13,48.695,-122.955,10.21
Beach Haven,06/29/13,48.695,-122.955,12
Beach Haven,06/30/13,48.695,-122.955,13.98
Beach Haven,07/01/13,48.695,-122.955,16.52
Beach Haven,07/02/13,48.695,-122.955,15.79
Beach Haven,07/03/13,48.695,-122.955,15.25
Beach Haven,07/04/13,48.695,-122.955,15.68
Beach Haven,07/05/13,48.695,-122.955,15.93
Beach Haven,07/06/13,48.695,-122.955,16.11
Beach Haven,07/07/13,48.695,-122.955,16.66
Beach Haven,07/08/13,48.695,-122.955,16.22
Beach Haven,07/09/13,48.695,-122.955,15.86
Beach Haven,07/10/13,48.695,-122.955,15.86
Beach Haven,07/11/13,48.695,-122.955,13.68
Beach Haven,07/12/13,48.695,-122.955,12.11
Beach Haven,07/13/13,48.695,-122.955,13.71
Beach Haven,07/14/13,48.695,-122.955,14.15
Beach Haven,07/15/13,48.695,-122.955,15.4
Beach Haven,07/16/13,48.695,-122.955,16.38
Beach Haven,07/17/13,48.695,-122.955,14.7
Beach Haven,07/18/13,48.695,-122.955,14.93
Beach Haven,07/19/13,48.695,-122.955,13.97
Beach Haven,07/20/13,48.695,-122.955,13.54
Beach Haven,07/21/13,48.695,-122.955,13.46
Beach Haven,07/22/13,48.695,-122.955,12.84
Beach Haven,07/23/13,48.695,-122.955,13.52
Beach Haven,07/24/13,48.695,-122.955,13.92
Beach Haven,07/25/13,48.695,-122.955,14.46
Beach Haven,07/26/13,48.695,-122.955,14.48
Beach Haven,07/27/13,48.695,-122.955,14.54
Beach Haven,07/28/13,48.695,-122.955,15.35
Beach Haven,07/29/13,48.695,-122.955,16.04
Beach Haven,07/30/13,48.695,-122.955,15.89
Beach Haven,07/31/13,48.695,-122.955,15.68
Beach Haven,08/01/13,48.695,-122.955,14
Beach Haven,08/02/13,48.695,-122.955,14
Beach Haven,08/03/13,48.695,-122.955,13.34
Beach Haven,08/04/13,48.695,-122.955,11.62
Beach Haven,08/05/13,48.695,-122.955,13.46
Beach Haven,08/06/13,48.695,-122.955,12.5
Beach Haven,08/07/13,48.695,-122.955,12.84
Beach Haven,08/08/13,48.695,-122.955,12.4
Beach Haven,08/09/13,48.695,-122.955,11.68
Beach Haven,08/10/13,48.695,-122.955,12.79
Beach Haven,08/11/13,48.695,-122.955,13.12
Beach Haven,08/12/13,48.695,-122.955,13.47
Beach Haven,08/13/13,48.695,-122.955,11.56
Beach Haven,08/14/13,48.695,-122.955,13.33
Beach Haven,08/15/13,48.695,-122.955,13.58
Beach Haven,08/16/13,48.695,-122.955,12.69
Beach Haven,08/17/13,48.695,-122.955,13.09
Beach Haven,08/18/13,48.695,-122.955,13.4
Beach Haven,08/19/13,48.695,-122.955,11.82
Beach Haven,08/20/13,48.695,-122.955,10.7
Beach Haven,08/21/13,48.695,-122.955,12.01
Beach Haven,08/22/13,48.695,-122.955,13.52
Beach Haven,08/23/13,48.695,-122.955,12.41
Beach Haven,08/24/13,48.695,-122.955,12.82
Beach Haven,08/25/13,48.695,-122.955,12.34
Beach Haven,08/26/13,48.695,-122.955,12.17
Beach Haven,08/27/13,48.695,-122.955,12.35
Beach Haven,08/28/13,48.695,-122.955,12.44
Beach Haven,08/29/13,48.695,-122.955,12.65
Beach Haven,08/30/13,48.695,-122.955,12.44
Beach Haven,08/31/13,48.695,-122.955,12.47
Beach Haven,12/01/13,48.695,-122.955,8.03
Beach Haven,12/02/13,48.695,-122.955,8.38
Beach Haven,12/03/13,48.695,-122.955,8.46
Beach Haven,12/04/13,48.695,-122.955,8.32
Beach Haven,12/05/13,48.695,-122.955,8.17
Beach Haven,12/06/13,48.695,-122.955,7.27
Beach Haven,12/07/13,48.695,-122.955,7.95
Beach Haven,12/08/13,48.695,-122.955,7.76
Beach Haven,12/09/13,48.695,-122.955,7.43
Beach Haven,12/10/13,48.695,-122.955,7.43
Beach Haven,12/11/13,48.695,-122.955,7.42
Beach Haven,12/12/13,48.695,-122.955,7.39
Beach Haven,12/13/13,48.695,-122.955,7.35
Beach Haven,12/14/13,48.695,-122.955,7.31
Beach Haven,12/15/13,48.695,-122.955,7.28
Beach Haven,12/16/13,48.695,-122.955,7.34
Beach Haven,12/17/13,48.695,-122.955,7.21
Beach Haven,12/18/13,48.695,-122.955,7.62
Beach Haven,12/19/13,48.695,-122.955,7.85
Beach Haven,12/20/13,48.695,-122.955,7.88
Beach Haven,12/21/13,48.695,-122.955,7.82
Beach Haven,12/22/13,48.695,-122.955,7.76
Beach Haven,12/23/13,48.695,-122.955,7.91
Beach Haven,12/24/13,48.695,-122.955,7.24
Beach Haven,12/25/13,48.695,-122.955,7.66
Beach Haven,12/26/13,48.695,-122.955,7.56
Beach Haven,12/27/13,48.695,-122.955,7.77
Beach Haven,12/28/13,48.695,-122.955,7.65
Beach Haven,12/29/13,48.695,-122.955,7.38
Beach Haven,12/30/13,48.695,-122.955,7.35
Beach Haven,12/31/13,48.695,-122.955,7.26
Beach Haven,01/01/14,48.695,-122.955,7.17
Beach Haven,01/02/14,48.695,-122.955,7.09
Beach Haven,01/03/14,48.695,-122.955,7.84
Beach Haven,01/04/14,48.695,-122.955,7.73
Beach Haven,01/05/14,48.695,-122.955,6.67
Beach Haven,01/06/14,48.695,-122.955,7.26
Beach Haven,01/07/14,48.695,-122.955,7.18
Beach Haven,01/08/14,48.695,-122.955,7.13
Beach Haven,01/09/14,48.695,-122.955,6.06
Beach Haven,01/10/14,48.695,-122.955,7.38
Beach Haven,01/11/14,48.695,-122.955,7.44
Beach Haven,01/12/14,48.695,-122.955,7.56
Beach Haven,01/13/14,48.695,-122.955,7.26
Beach Haven,01/14/14,48.695,-122.955,7.39
Beach Haven,01/15/14,48.695,-122.955,7.47
Beach Haven,01/16/14,48.695,-122.955,7.61
Beach Haven,01/17/14,48.695,-122.955,7.75
Beach Haven,01/18/14,48.695,-122.955,7.59
Beach Haven,01/19/14,48.695,-122.955,7.52
Beach Haven,01/20/14,48.695,-122.955,7.55
Beach Haven,01/21/14,48.695,-122.955,7.96
Beach Haven,01/22/14,48.695,-122.955,7.37
Beach Haven,01/23/14,48.695,-122.955,6.91
Beach Haven,01/24/14,48.695,-122.955,6.9
Beach Haven,01/25/14,48.695,-122.955,7.47
Beach Haven,01/26/14,48.695,-122.955,7.45
Beach Haven,01/27/14,48.695,-122.955,7.42
Beach Haven,01/28/14,48.695,-122.955,7.35
Beach Haven,01/29/14,48.695,-122.955,7.29
Beach Haven,01/30/14,48.695,-122.955,7.25
Beach Haven,01/31/14,48.695,-122.955,7.53
Beach Haven,02/01/14,48.695,-122.955,7.65
Beach Haven,02/02/14,48.695,-122.955,7.42
Beach Haven,02/03/14,48.695,-122.955,7.8
Beach Haven,02/04/14,48.695,-122.955,6.98
Beach Haven,02/05/14,48.695,-122.955,6.9
Beach Haven,02/06/14,48.695,-122.955,6.49
Beach Haven,02/07/14,48.695,-122.955,6.99
Beach Haven,02/08/14,48.695,-122.955,6.71
Beach Haven,02/09/14,48.695,-122.955,6.94
